maintenance_id,vehicle_id,maintenance_date,maintenance_type,technician_id,technician_name,depot_location,cost_sar,duration_hours,parts_replaced,mileage_at_service,next_service_due,warranty_expiry,service_notes,quality_rating,maintenance_categories,tools_used,safety_checks,environmental_impact,created_at
MNT85892,ALD9893,2025-06-20T05:56:05,Electrical Check,TECH3443,Carrie Baxter,Jeddah Depot,768.01,1.96,['Fuel Filter'],61214,2025-08-27T05:56:05,2025-12-22T05:56:05,Light street believe size. Three finish child feeling other mother environmental candidate. Movement sport save office eat save stand.,5.0,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': False, 'engine': True, 'transmission': True}","{'oil_waste_liters': 15.403329346716832, 'hazardous_waste_kg': 3.605979380587348, 'co2_emissions_kg': 74.90797052456324}",2025-10-04T21:14:50.334599
MNT54278,ALD3778,2025-06-17T07:07:25,Oil Change,TECH8867,Mason Bruce,Yanbu Depot,647.82,1.75,"['Engine Oil', 'Oil Filter']",250141,2025-07-23T07:07:25,2026-01-25T07:07:25,Routine maintenance completed successfully,4.7,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': False, 'engine': False, 'transmission': False}","{'oil_waste_liters': 19.986674182918662, 'hazardous_waste_kg': 4.021365469510743, 'co2_emissions_kg': 182.45957856867255}",2025-10-04T21:14:50.334824
MNT17522,ALD4860,2025-06-05T02:18:54,Engine Repair,TECH3172,Shannon Buckley,Yanbu Depot,2795.45,2.69,"['Fuel Pump', 'Starter Motor', 'Alternator', 'Timing Belt']",495994,2025-09-10T02:18:54,2026-01-03T02:18:54,Routine maintenance completed successfully,3.5,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': True, 'engine': False, 'transmission': True}","{'oil_waste_liters': 9.364977736156272, 'hazardous_waste_kg': 5.710771366952642, 'co2_emissions_kg': 141.69776807002717}",2025-10-04T21:14:50.335073
MNT72732,ALD5911,2025-02-01T07:32:40,Transmission Service,TECH2519,James Douglas,Jeddah Depot,1395.63,2.6,['Timing Belt'],318754,2025-03-06T07:32:40,2025-12-01T07:32:40,Toward anything why street. Table others amount technology fine.,4.7,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': True, 'engine': False, 'transmission': False}","{'oil_waste_liters': 6.4061499053720805, 'hazardous_waste_kg': 1.911455439237851, 'co2_emissions_kg': 175.4317621208935}",2025-10-04T21:14:50.335398
MNT12828,ALD6802,2025-04-14T16:23:19,Warranty Service,TECH2838,Chad Jackson,Riyadh Depot,401.26,3.57,"['Coolant', 'Fuel Filter', 'Tires']",171122,2025-05-20T16:23:19,2025-08-16T16:23:19,Routine maintenance completed successfully,3.8,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': True, 'engine': True, 'transmission': False}","{'oil_waste_liters': 15.048788112404518, 'hazardous_waste_kg': 8.746703828148839, 'co2_emissions_kg': 125.15762531915017}",2025-10-04T21:14:50.335629
MNT57911,ALD5011,2025-02-11T09:51:01,Safety Inspection,TECH7377,Katherine Ball,Riyadh Depot,1463.65,4.26,"['Oil Filter', 'Alternator', 'Brake Pads']",467203,2025-05-14T09:51:01,2025-05-25T09:51:01,Routine maintenance completed successfully,3.6,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': True, 'engine': False, 'transmission': False}","{'oil_waste_liters': 5.605824619069397, 'hazardous_waste_kg': 7.445369321437459, 'co2_emissions_kg': 165.18199062523104}",2025-10-04T21:14:50.335866
MNT34424,ALD1347,2025-05-16T02:03:28,Warranty Service,TECH6305,Rhonda Sanchez,Yanbu Depot,1646.74,1.06,"['Timing Belt', 'Fuel Filter', 'Engine Oil']",400435,2025-09-01T02:03:28,2025-09-05T02:03:28,Sea up on exactly. Sea very wife could agent run Mrs threat. Black answer simple father want treat cost.,4.0,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': True, 'engine': True, 'transmission': False}","{'oil_waste_liters': 9.536477756454827, 'hazardous_waste_kg': 3.835483273226168, 'co2_emissions_kg': 163.1481021677062}",2025-10-04T21:14:50.336201
MNT26384,ALD2816,2025-02-04T05:50:04,Annual Service,TECH9768,Aaron Obrien,Dammam Depot,992.56,3.77,['Spark Plugs'],340789,2025-05-04T05:50:04,2025-07-21T05:50:04,Routine maintenance completed successfully,3.7,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': False, 'engine': True, 'transmission': True}","{'oil_waste_liters': 17.699876971773396, 'hazardous_waste_kg': 8.041261738681843, 'co2_emissions_kg': 98.84016465317174}",2025-10-04T21:14:50.336435
MNT25809,ALD2317,2025-05-06T14:51:56,Brake Inspection,TECH5415,Julian Jackson,Jeddah Depot,1561.53,4.67,"['Brake Pads', 'Brake Discs']",158737,2025-10-28T14:51:56,2025-08-22T14:51:56,Routine maintenance completed successfully,4.5,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': True, 'engine': True, 'transmission': True}","{'oil_waste_liters': 7.672774767049976, 'hazardous_waste_kg': 6.918810682337046, 'co2_emissions_kg': 173.77146296066786}",2025-10-04T21:14:50.336659
MNT73198,ALD4794,2025-04-16T03:06:23,Preventive Maintenance,TECH8821,Raven Day,Jazan Depot,1154.41,5.53,['Tires'],482125,2025-09-20T03:06:23,2025-09-29T03:06:23,"Put look use thousand. Admit quite shake.
Crime personal employee fact few tell.",3.7,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': True, 'engine': False, 'transmission': True}","{'oil_waste_liters': 17.518680960268146, 'hazardous_waste_kg': 1.2114937398322465, 'co2_emissions_kg': 141.73149329295518}",2025-10-04T21:14:50.337039
MNT36861,ALD8756,2025-03-28T18:10:44,Emergency Repair,TECH4292,Matthew Hardy,Yanbu Depot,2280.63,8.52,"['Oil Filter', 'Engine Oil', 'Brake Pads', 'Alternator']",337209,2025-05-05T18:10:44,2025-09-09T18:10:44,Routine maintenance completed successfully,4.4,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': True, 'engine': False, 'transmission': True}","{'oil_waste_liters': 13.42442663423972, 'hazardous_waste_kg': 6.9838867101952875, 'co2_emissions_kg': 78.61405341861857}",2025-10-04T21:14:50.337283
MNT42687,ALD4772,2025-04-28T23:01:11,Electrical Check,TECH8889,Michael Mccormick,Dammam Depot,1881.41,1.58,['Transmission Fluid'],412721,2025-10-10T23:01:11,2025-12-19T23:01:11,Choose which collection truth fish ball.,4.5,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': False, 'engine': True, 'transmission': True}","{'oil_waste_liters': 15.875249149788617, 'hazardous_waste_kg': 2.530973682163223, 'co2_emissions_kg': 111.97211880211654}",2025-10-04T21:14:50.337604
MNT76985,ALD3686,2025-05-20T21:23:00,Safety Inspection,TECH1507,Joshua Robinson,Dammam Depot,1580.07,5.41,['Brake Discs'],386598,2025-10-06T21:23:00,2026-04-28T21:23:00,Something each they training yet quality name. Brother middle out yourself million.,4.8,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': True, 'engine': True, 'transmission': False}","{'oil_waste_liters': 14.37036989682925, 'hazardous_waste_kg': 7.875227185642022, 'co2_emissions_kg': 169.39864270118102}",2025-10-04T21:14:50.337929
MNT25342,ALD1702,2025-05-20T17:45:35,Tire Replacement,TECH9122,Bryan Santiago,Jazan Depot,1744.04,2.55,['Tires'],243452,2025-08-06T17:45:35,2026-04-22T17:45:35,Benefit prove turn letter argue. School feeling these. My child see key per. Admit without indicate step draw wall.,3.7,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': False, 'engine': False, 'transmission': False}","{'oil_waste_liters': 14.152093443746958, 'hazardous_waste_kg': 3.320475990512555, 'co2_emissions_kg': 163.18979266591373}",2025-10-04T21:14:50.338297
MNT51547,ALD3425,2025-04-13T01:02:54,Tire Replacement,TECH6847,Chad King,Jeddah Depot,814.37,1.12,['Tires'],401765,2025-10-06T01:02:54,2026-03-06T01:02:54,Routine maintenance completed successfully,4.4,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': True, 'engine': True, 'transmission': False}","{'oil_waste_liters': 5.515313083791221, 'hazardous_waste_kg': 5.13920616069431, 'co2_emissions_kg': 101.63328380212957}",2025-10-04T21:14:50.338519
MNT81338,ALD7323,2025-02-08T18:15:35,Safety Inspection,TECH7990,Laura Romero,Haditha Depot,738.47,2.71,"['Starter Motor', 'Tires', 'Coolant']",174735,2025-07-02T18:15:35,2025-12-26T18:15:35,Forward something wide. Prepare their party officer kitchen. Strategy ahead toward customer always forget.,3.7,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': False, 'engine': False, 'transmission': False}","{'oil_waste_liters': 9.763256113499104, 'hazardous_waste_kg': 5.645075411467072, 'co2_emissions_kg': 194.57646383257634}",2025-10-04T21:14:50.339097
MNT93516,ALD4212,2025-06-22T10:42:39,Preventive Maintenance,TECH2505,Lawrence Johnson,Dammam Depot,1794.31,1.85,"['Engine Oil', 'Starter Motor', 'Brake Pads']",77666,2025-08-24T10:42:39,2025-12-31T10:42:39,They pattern style interest. Time apply nation past member reflect. Even spend study value base.,4.1,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': False, 'engine': False, 'transmission': False}","{'oil_waste_liters': 14.102286192097601, 'hazardous_waste_kg': 9.538258316857023, 'co2_emissions_kg': 155.1333937007176}",2025-10-04T21:14:50.339591
MNT35637,ALD6347,2025-05-09T19:13:43,Warranty Service,TECH8435,Ralph Burgess,Yanbu Depot,736.54,4.27,"['Tires', 'Spark Plugs', 'Transmission Fluid']",452184,2025-08-27T19:13:43,2025-10-25T19:13:43,Routine maintenance completed successfully,4.7,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': True, 'engine': False, 'transmission': True}","{'oil_waste_liters': 7.394414098427817, 'hazardous_waste_kg': 2.2498891704017816, 'co2_emissions_kg': 56.39821436287954}",2025-10-04T21:14:50.339859
MNT24948,ALD8682,2025-02-22T17:14:20,Transmission Service,TECH2133,Joshua George DDS,Riyadh Depot,1915.67,3.84,['Tires'],136515,2025-06-28T17:14:20,2025-12-25T17:14:20,Routine maintenance completed successfully,4.2,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': True, 'engine': False, 'transmission': True}","{'oil_waste_liters': 8.0259046878499, 'hazardous_waste_kg': 1.6658769782053453, 'co2_emissions_kg': 69.57619653630269}",2025-10-04T21:14:50.340131
MNT85833,ALD5147,2025-05-31T21:34:18,Routine Service,TECH9697,Ashley Diaz,Haditha Depot,296.13,2.79,['Oil Filter'],316694,2025-09-09T21:34:18,2026-03-14T21:34:18,Sister peace authority area final fact. Run clear purpose give rather.,4.0,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': False, 'engine': False, 'transmission': False}","{'oil_waste_liters': 9.401863119596062, 'hazardous_waste_kg': 6.935979272938733, 'co2_emissions_kg': 172.48908759921653}",2025-10-04T21:14:50.340514
MNT15140,ALD3613,2025-04-16T03:04:17,Transmission Service,TECH4292,Judy Mcdaniel,Jazan Depot,915.33,1.82,"['Air Filter', 'Brake Pads']",310913,2025-10-11T03:04:17,2025-10-28T03:04:17,"Lose job class character until they. Himself per everybody civil.
Likely deal company. Various argue store throughout team mean. Cover you teacher.",3.5,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': False, 'engine': True, 'transmission': True}","{'oil_waste_liters': 15.145149532280712, 'hazardous_waste_kg': 5.833609459446368, 'co2_emissions_kg': 158.15079572336523}",2025-10-04T21:14:50.340966
MNT70342,ALD5856,2025-02-12T13:31:54,Routine Service,TECH9369,Dr. Regina Caldwell,Riyadh Depot,799.04,0.81,"['Transmission Fluid', 'Oil Filter']",477565,2025-04-17T13:31:54,2026-02-11T13:31:54,"Become federal able. Indicate not by eye once media indeed.
Office girl radio middle other. Conference sound only summer.",3.7,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': False, 'engine': False, 'transmission': False}","{'oil_waste_liters': 18.600794325990876, 'hazardous_waste_kg': 4.388843987332626, 'co2_emissions_kg': 64.70472570083524}",2025-10-04T21:14:50.341352
MNT69671,ALD6052,2025-05-17T06:13:48,Emergency Repair,TECH2759,Arthur Baker,Jazan Depot,2470.64,4.4,"['Timing Belt', 'Battery', 'Brake Pads', 'Fuel Filter']",383696,2025-08-04T06:13:48,2025-10-26T06:13:48,Body never whose. Bar discussion do painting their poor popular. In town first.,3.5,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': True, 'engine': True, 'transmission': True}","{'oil_waste_liters': 19.79577725868327, 'hazardous_waste_kg': 6.090696939897851, 'co2_emissions_kg': 71.38249413854675}",2025-10-04T21:14:50.341742
MNT63676,ALD5180,2025-03-20T18:33:56,Routine Service,TECH6006,Lisa Cain,Yanbu Depot,214.79,1.77,"['Alternator', 'Starter Motor', 'Fuel Filter']",206624,2025-08-30T18:33:56,2025-12-30T18:33:56,Else look recent top several manager war. Spring weight house doctor great need.,3.5,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': False, 'engine': True, 'transmission': True}","{'oil_waste_liters': 14.271063632594144, 'hazardous_waste_kg': 7.352322837329886, 'co2_emissions_kg': 93.28358311222459}",2025-10-04T21:14:50.342082
MNT23360,ALD9483,2025-04-13T18:48:57,Routine Service,TECH6078,Kimberly Mendoza,Yanbu Depot,279.46,1.76,"['Brake Pads', 'Battery']",132394,2025-07-18T18:48:57,2026-03-02T18:48:57,Routine maintenance completed successfully,4.3,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': True, 'engine': True, 'transmission': True}","{'oil_waste_liters': 7.201598921475716, 'hazardous_waste_kg': 2.633634662559845, 'co2_emissions_kg': 56.79654961262936}",2025-10-04T21:14:50.342317
MNT70978,ALD2610,2025-04-23T18:39:15,Engine Repair,TECH9877,Mr. Matthew Kirk,Riyadh Depot,4418.97,3.84,"['Fuel Filter', 'Transmission Fluid', 'Coolant', 'Timing Belt', 'Starter Motor']",362258,2025-05-25T18:39:15,2026-03-13T18:39:15,Routine maintenance completed successfully,4.5,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': True, 'engine': False, 'transmission': True}","{'oil_waste_liters': 16.83757908587802, 'hazardous_waste_kg': 3.35291190921351, 'co2_emissions_kg': 122.35174634136746}",2025-10-04T21:14:50.342563
MNT27320,ALD5501,2025-02-16T21:58:55,Safety Inspection,TECH9451,Andre Carlson,Jazan Depot,436.02,2.06,"['Battery', 'Engine Oil', 'Coolant']",92335,2025-07-01T21:58:55,2025-10-15T21:58:55,Economy apply about prove. Help song end chair seat. Site rise issue someone.,4.2,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': False, 'engine': False, 'transmission': False}","{'oil_waste_liters': 10.1882597536807, 'hazardous_waste_kg': 1.269039724170022, 'co2_emissions_kg': 162.68226263145147}",2025-10-04T21:14:50.342995
MNT46101,ALD3041,2025-05-06T06:56:31,Safety Inspection,TECH2131,Daniel Mccoy,Haditha Depot,1728.79,1.03,"['Fuel Filter', 'Alternator']",55856,2025-10-09T06:56:31,2025-08-26T06:56:31,Such test important develop simple clear little house. Beat plant prevent finally increase not finish. Next remain deal clear.,3.7,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': True, 'engine': False, 'transmission': True}","{'oil_waste_liters': 11.465541465967924, 'hazardous_waste_kg': 8.238283541812383, 'co2_emissions_kg': 57.62190550603001}",2025-10-04T21:14:50.343502
MNT82910,ALD4211,2025-02-01T00:08:09,Preventive Maintenance,TECH9378,William Walton,Haditha Depot,1091.22,2.28,"['Oil Filter', 'Transmission Fluid']",394801,2025-06-14T00:08:09,2025-10-25T00:08:09,Routine maintenance completed successfully,4.0,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': True, 'engine': True, 'transmission': True}","{'oil_waste_liters': 16.509872440273355, 'hazardous_waste_kg': 5.874931082059208, 'co2_emissions_kg': 168.80514896101622}",2025-10-04T21:14:50.343871
MNT98757,ALD6977,2025-04-19T18:43:36,Preventive Maintenance,TECH5348,Scott Harris,Haditha Depot,816.81,4.34,"['Oil Filter', 'Engine Oil', 'Air Filter']",356366,2025-09-12T18:43:36,2025-08-14T18:43:36,Fish want performance responsibility quite reach probably. Soon institution amount parent phone enter. Until might official order.,3.8,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': True, 'engine': False, 'transmission': False}","{'oil_waste_liters': 9.440579570093186, 'hazardous_waste_kg': 7.96892752917071, 'co2_emissions_kg': 92.59391534569619}",2025-10-04T21:14:50.344434
