order_id,customer_id,order_date,order_status,payment_status,total_amount_sar,currency,order_type,priority,delivery_date,delivery_address,delivery_city,special_instructions,payment_terms,discount_percent,tax_amount_sar,shipping_cost_sar,created_by,approved_by,created_at,updated_at
ORD32346,CUST7087,2025-02-24T03:05:08,Delivered,Paid,1097.6,SAR,Fuel Delivery,High,2025-10-13T01:18:16,"531 Jennifer Vista
Johnsonberg, PA 65504",Najran,Express delivery,Prepaid,0.27,123.15,132.49,Lori Rogers,Aaron Torres,2025-10-04T21:15:01.960755,2025-10-04T21:15:01.960756
ORD59548,CUST3006,2025-04-27T14:59:15,Processing,Partial,2497.6,SAR,Fuel Delivery,Low,2025-10-25T09:21:47,"3921 Valdez Plaza
East Peterport, WY 01111",Dammam,Handle with care,Net 30,3.12,304.23,677.5,Tiffany Matthews,Jerry Thompson,2025-10-04T21:15:01.961498,2025-10-04T21:15:01.961499
ORD24264,CUST6577,2025-06-05T13:31:03,Processing,Paid,3519.79,SAR,Fuel Delivery,Low,2025-10-11T06:42:13,"1140 Barry Village
New Aimee, SC 93340",Abha,Express delivery,COD,11.26,415.56,238.67,Tyler Perez,Sara Harris,2025-10-04T21:15:01.962187,2025-10-04T21:15:01.962188
ORD39279,CUST6019,2025-02-28T20:23:24,Shipped,Pending,13017.79,SAR,Petrochemicals,Medium,2025-10-14T13:49:32,"26552 Ford Falls
West Evanstad, SC 29552",Jeddah,Hazardous materials,Prepaid,7.22,109.59,118.89,Natasha Vaughan,Laura Sloan,2025-10-04T21:15:01.962922,2025-10-04T21:15:01.962924
ORD31075,CUST6158,2025-05-28T02:11:19,Delivered,Paid,88354.92,SAR,Bulk Fuel,Low,2025-10-20T08:09:36,"80080 Johnson Row Suite 823
Crossfort, TX 01468",Jubail,Handle with care,COD,8.13,96.22,112.73,Benjamin Chaney,Christina Walker,2025-10-04T21:15:01.964666,2025-10-04T21:15:01.964670
ORD32817,CUST5561,2025-02-20T09:46:09,In Transit,Pending,11735.92,SAR,Equipment,Medium,2025-10-07T00:10:41,"PSC 9637, Box 6375
APO AA 99118",Dammam,Hazardous materials,COD,12.79,89.11,563.34,Jack Nelson,Jeffery Fox,2025-10-04T21:15:01.965510,2025-10-04T21:15:01.965512
ORD52754,CUST8356,2025-04-09T07:23:55,Confirmed,Paid,97493.2,SAR,Bulk Fuel,High,2025-10-15T17:05:24,"4907 Blair Park Suite 622
New Melissahaven, TN 95244",Jeddah,Hazardous materials,Prepaid,7.03,331.6,591.24,Elizabeth Mitchell,Bryan Rhodes,2025-10-04T21:15:01.966440,2025-10-04T21:15:01.966442
ORD51855,CUST2311,2025-05-09T03:16:26,Delivered,Paid,7365.15,SAR,Equipment,Medium,2025-10-26T16:36:15,"Unit 5318 Box 4348
DPO AA 99769",Hofuf,Temperature controlled,Net 30,7.12,312.62,343.54,David Fuller,Mark Rogers,2025-10-04T21:15:01.966979,2025-10-04T21:15:01.966980
ORD20986,CUST4153,2025-05-16T12:44:30,Shipped,Pending,18626.86,SAR,Petrochemicals,Medium,2025-10-15T14:15:11,"2350 Knox Pine
Port Mary, DE 02726",Taif,Express delivery,COD,10.36,116.9,426.24,Mitchell Banks,Mark Campbell,2025-10-04T21:15:01.967715,2025-10-04T21:15:01.967716
ORD66571,CUST1761,2025-04-21T03:32:41,Delivered,Partial,5748.34,SAR,Equipment,Medium,2025-10-24T03:47:33,"PSC 2097, Box 0321
APO AE 35828",Hofuf,Express delivery,Prepaid,10.52,193.96,755.89,Mark Reilly,Ashley Klein,2025-10-04T21:15:01.968214,2025-10-04T21:15:01.968215
ORD38911,CUST4649,2025-02-16T12:18:11,Confirmed,Pending,7687.08,SAR,Lubricants,Low,2025-10-14T00:41:43,"1503 Brittany Unions
Sancheztown, AR 36210",Najran,Temperature controlled,Prepaid,13.52,145.63,519.88,Mrs. Rebecca Smith,Christopher Andrews,2025-10-04T21:15:01.968945,2025-10-04T21:15:01.968946
ORD43830,CUST7401,2025-05-16T22:56:45,In Transit,Pending,688.89,SAR,Services,Low,2025-10-22T19:49:55,"56465 Maria Route
Port Thomas, WV 93480",Jeddah,Handle with care,Net 30,9.6,126.76,893.58,Rebecca Cook,Mrs. Pamela Rios,2025-10-04T21:15:01.969671,2025-10-04T21:15:01.969672
ORD52085,CUST2269,2025-02-22T02:08:29,Delivered,Paid,2505.55,SAR,Fuel Delivery,Low,2025-10-31T01:48:58,"2028 Carrillo Creek Apt. 619
Anthonyton, MP 96807",Najran,Hazardous materials,COD,5.74,497.03,731.13,Michael Johnson,Brianna Nguyen MD,2025-10-04T21:15:01.970431,2025-10-04T21:15:01.970432
ORD15558,CUST1966,2025-03-04T13:11:44,Delivered,Pending,8514.26,SAR,Equipment,Medium,2025-10-24T07:04:58,"25064 Ray Wells
Gregoryfurt, OR 29764",Dammam,Hazardous materials,COD,1.69,266.36,963.51,Aaron Salazar,Michael Holt,2025-10-04T21:15:01.971158,2025-10-04T21:15:01.971159
ORD67345,CUST5561,2025-02-23T13:36:47,Delivered,Paid,69370.09,SAR,Bulk Fuel,High,2025-10-25T09:43:34,"716 Andrews Passage
Finleyview, KS 39495",Jazan,Handle with care,Prepaid,6.26,246.37,624.78,Leslie Cervantes,Ralph Baker,2025-10-04T21:15:01.971929,2025-10-04T21:15:01.971930
ORD88060,CUST2408,2025-02-14T19:52:58,Delivered,Paid,8059.48,SAR,Lubricants,Medium,2025-10-14T22:33:30,"88982 Whitney Wells Apt. 546
Lake Traceyside, NH 83711",Jubail,Hazardous materials,Prepaid,13.27,102.4,523.06,Morgan Cortez,Manuel Golden,2025-10-04T21:15:01.972642,2025-10-04T21:15:01.972643
ORD87194,CUST5947,2025-05-29T04:00:22,Processing,Pending,20798.9,SAR,Equipment,Low,2025-10-18T20:22:45,"4041 Moran Circles
Benjaminshire, WI 28278",Riyadh,Hazardous materials,Net 15,11.7,188.62,616.6,Jeffrey Garcia,Samantha Martin,2025-10-04T21:15:01.973396,2025-10-04T21:15:01.973397
ORD67182,CUST8894,2025-03-11T03:49:21,Delivered,Paid,3090.95,SAR,Fuel Delivery,Low,2025-10-11T21:09:49,"1463 Dana Fork
Coxland, KY 37290",Jazan,Temperature controlled,Net 30,8.36,179.55,613.98,Phillip Daniel,Danielle Johnson,2025-10-04T21:15:01.974368,2025-10-04T21:15:01.974370
ORD86964,CUST9220,2025-02-01T20:07:43,Delivered,Paid,85794.61,SAR,Bulk Fuel,High,2025-10-31T23:51:17,"22485 John Plaza
Reillyburgh, MH 04894",Riyadh,Hazardous materials,Net 30,13.06,489.38,171.35,Mitchell Kennedy,Thomas Sandoval,2025-10-04T21:15:01.975184,2025-10-04T21:15:01.975187
ORD80302,CUST7363,2025-05-23T02:43:46,Processing,Paid,17791.84,SAR,Petrochemicals,Medium,2025-10-24T07:35:04,"9383 Sharon Stream
New Amyburgh, KY 06870",Hofuf,Handle with care,Prepaid,6.69,385.14,290.41,James Harris,Latoya Villegas MD,2025-10-04T21:15:01.975967,2025-10-04T21:15:01.975969
ORD10175,CUST2312,2025-03-28T08:29:08,In Transit,Pending,7075.81,SAR,Equipment,High,2025-10-16T06:48:46,"191 Erin Drives Suite 462
Freemanport, MP 97203",Dammam,Handle with care,Prepaid,5.11,78.54,453.58,Benjamin Cortez,Thomas Johnson,2025-10-04T21:15:01.976744,2025-10-04T21:15:01.976745
ORD43786,CUST9089,2025-03-16T11:23:12,Shipped,Pending,1905.05,SAR,Services,Medium,2025-10-21T07:21:50,"85672 Avila Crescent
Reginaburgh, SC 59494",Jubail,Hazardous materials,COD,7.11,399.27,616.22,Bradley Rhodes,Jonathan Payne,2025-10-04T21:15:01.977524,2025-10-04T21:15:01.977525
ORD77229,CUST5431,2025-03-21T11:35:29,Delivered,Pending,33567.5,SAR,Bulk Fuel,High,2025-10-20T23:01:55,"22817 Adams Fall Suite 300
Jonathanbury, MO 61939",Jazan,Express delivery,Net 15,9.41,72.43,972.91,Amanda Wade,Travis Williams,2025-10-04T21:15:01.978579,2025-10-04T21:15:01.978583
ORD30739,CUST8244,2025-03-26T02:11:41,Shipped,Partial,8932.46,SAR,Lubricants,Low,2025-10-08T05:39:33,"323 Dakota Underpass Apt. 138
New Julialand, KY 62321",Taif,Temperature controlled,Net 15,3.62,139.02,202.31,Cindy Swanson,Michelle Burns,2025-10-04T21:15:01.980060,2025-10-04T21:15:01.980064
ORD90669,CUST1800,2025-06-29T03:27:12,Pending,Pending,1081.77,SAR,Lubricants,Medium,2025-10-15T01:39:29,"38633 Christopher Plaza
Angelatown, MN 25497",Riyadh,No special requirements,Net 30,2.53,394.52,172.54,Travis Carroll,Jennifer Cruz,2025-10-04T21:15:01.984134,2025-10-04T21:15:01.984138
ORD56337,CUST6208,2025-06-14T21:37:59,Processing,Paid,4748.17,SAR,Fuel Delivery,Low,2025-10-15T19:00:43,"894 Joy Trafficway
Coxland, KS 64612",Jeddah,Hazardous materials,Net 30,13.5,338.87,487.17,Dr. Taylor Walton DVM,Joshua Crawford,2025-10-04T21:15:01.985235,2025-10-04T21:15:01.985237
ORD29555,CUST7119,2025-04-12T22:42:44,Processing,Pending,9241.04,SAR,Lubricants,Medium,2025-10-21T12:25:36,"2039 Juan Villages
New Jennifer, DE 31345",Jubail,Handle with care,COD,10.89,373.57,805.57,Veronica Wilkinson,Geoffrey Burgess,2025-10-04T21:15:01.985986,2025-10-04T21:15:01.985987
ORD64814,CUST7797,2025-03-01T11:12:28,Delivered,Paid,17379.51,SAR,Bulk Fuel,High,2025-10-24T06:41:56,"41035 Kathleen Flats
Keithhaven, SC 81502",Jazan,Handle with care,Net 30,13.36,393.03,917.03,Emily Burgess,Michael Ware,2025-10-04T21:15:01.986702,2025-10-04T21:15:01.986703
ORD24858,CUST6313,2025-02-25T17:28:38,Delivered,Paid,3687.62,SAR,Lubricants,Low,2025-10-10T12:32:57,"79189 Hernandez Motorway Apt. 868
Jessicaside, NY 27540",Najran,No special requirements,Net 15,3.53,208.16,609.12,Bailey Waller,Valerie Potts,2025-10-04T21:15:01.987452,2025-10-04T21:15:01.987453
ORD56284,CUST2656,2025-02-25T13:55:29,Delivered,Pending,7543.34,SAR,Equipment,High,2025-10-09T19:53:55,"609 Rodriguez Gardens
Port Amandafurt, IA 14329",Najran,Hazardous materials,COD,8.41,272.19,246.6,Michelle Ewing,Dale Alexander,2025-10-04T21:15:01.988184,2025-10-04T21:15:01.988185
ORD93963,CUST2301,2025-05-31T02:14:52,In Transit,Paid,1893.17,SAR,Services,High,2025-10-16T13:40:50,"79333 Mccall Mountains
Karachester, PA 91935",Jeddah,Temperature controlled,Net 30,2.32,255.04,191.92,Daniel Wilson,Patty Rojas,2025-10-04T21:15:01.989050,2025-10-04T21:15:01.989051
ORD72269,CUST5518,2025-03-16T21:33:24,Delivered,Paid,2458.45,SAR,Services,Low,2025-10-30T14:38:11,"275 Michael Fort
Carlosborough, RI 70702",Taif,Express delivery,Net 30,11.4,53.16,510.91,Robert Simon,Michelle Ford,2025-10-04T21:15:01.989777,2025-10-04T21:15:01.989778
ORD53004,CUST7363,2025-05-07T11:06:55,Delivered,Paid,6192.53,SAR,Lubricants,Low,2025-10-11T03:26:25,"0599 Obrien Isle Apt. 929
Lloydbury, CO 33114",Jeddah,Handle with care,COD,8.12,466.2,319.91,Brandon Green,Jeffrey Erickson,2025-10-04T21:15:01.990560,2025-10-04T21:15:01.990561
ORD47736,CUST8222,2025-06-22T01:38:02,Delivered,Paid,9477.32,SAR,Petrochemicals,Medium,2025-10-26T08:46:42,"8404 Campbell Ferry
Scotttown, WV 27404",Dammam,Hazardous materials,Net 15,3.38,210.04,244.81,Kayla Richardson,Anthony Morrow,2025-10-04T21:15:01.991320,2025-10-04T21:15:01.991321
ORD96398,CUST6165,2025-03-19T09:23:12,Delivered,Pending,33249.98,SAR,Equipment,Medium,2025-10-09T23:34:18,"562 Allen Dam
Port Holly, NE 01875",Jazan,Temperature controlled,Prepaid,10.75,477.99,716.16,Shelly Salazar DDS,Derrick Hanson,2025-10-04T21:15:01.992042,2025-10-04T21:15:01.992043
ORD27087,CUST5518,2025-05-21T16:19:45,In Transit,Paid,1768.5,SAR,Services,Medium,2025-10-21T15:58:50,"249 Carter Forks Suite 981
Malloryborough, ND 10038",Jeddah,Handle with care,Prepaid,11.94,202.61,236.22,William Mendez,David Hayden,2025-10-04T21:15:01.992778,2025-10-04T21:15:01.992779
ORD79189,CUST4802,2025-02-05T14:55:58,In Transit,Paid,7232.95,SAR,Petrochemicals,Low,2025-10-22T09:23:00,"29907 Farmer Centers
Perrymouth, GA 05800",Hofuf,No special requirements,Prepaid,11.53,317.85,647.77,Christopher Short,Andrew Flores,2025-10-04T21:15:01.993526,2025-10-04T21:15:01.993527
ORD58514,CUST9784,2025-02-14T13:29:16,Delivered,Paid,43075.89,SAR,Bulk Fuel,High,2025-10-15T23:19:56,"3503 Janice Haven
Waltersburgh, MH 08323",Yanbu,Temperature controlled,COD,9.93,228.17,127.75,Antonio Villa,Bradley Henderson,2025-10-04T21:15:01.994243,2025-10-04T21:15:01.994244
ORD24265,CUST8452,2025-03-02T06:14:04,Delivered,Paid,14868.03,SAR,Equipment,Medium,2025-10-08T05:56:51,"14077 Johnson Fall Suite 445
Cruzbury, MI 49978",Jazan,Temperature controlled,Prepaid,8.35,430.42,611.58,Nathan Shepard,Michael Casey,2025-10-04T21:15:01.995011,2025-10-04T21:15:01.995012
ORD39999,CUST8147,2025-06-06T18:31:20,Delivered,Paid,59044.99,SAR,Bulk Fuel,Medium,2025-11-03T11:50:29,"0142 Holly Courts
Lake Christopher, GA 94484",Riyadh,No special requirements,Net 30,12.78,290.55,497.12,Keith Wilson,Kelly Meyers DDS,2025-10-04T21:15:01.995715,2025-10-04T21:15:01.995716
ORD85089,CUST1128,2025-04-14T05:25:42,Delivered,Paid,6623.54,SAR,Lubricants,High,2025-10-28T14:33:23,"23606 Brock Island Suite 463
New Jeffrey, NH 00894",Taif,Handle with care,Net 30,1.81,426.61,595.6,Benjamin Sherman,Michael Espinoza,2025-10-04T21:15:01.996452,2025-10-04T21:15:01.996453
ORD76939,CUST9685,2025-06-03T16:47:08,Confirmed,Paid,2210.94,SAR,Fuel Delivery,High,2025-10-08T06:51:20,"02713 Rollins Pine Suite 785
Jonesbury, MN 50288",Jazan,Handle with care,Prepaid,1.45,491.06,790.54,Melissa Jennings,Mark Hogan,2025-10-04T21:15:01.998956,2025-10-04T21:15:01.998960
ORD75121,CUST9055,2025-06-21T09:37:11,Delivered,Paid,3076.6,SAR,Services,Medium,2025-10-31T12:17:51,"0319 Lorraine Cliffs Suite 328
Nicholasborough, NC 58249",Najran,Hazardous materials,Net 15,6.44,237.84,544.74,Courtney Collins,Dr. Eric Ramsey Jr.,2025-10-04T21:15:01.999854,2025-10-04T21:15:01.999855
ORD22508,CUST4157,2025-02-27T14:15:02,Confirmed,Partial,3808.82,SAR,Fuel Delivery,Low,2025-10-29T02:35:25,"25847 Wright Crossroad
Port Justin, AK 26967",Jazan,No special requirements,Net 30,12.55,233.34,696.17,Jennifer Banks,Caitlin Warren,2025-10-04T21:15:02.000629,2025-10-04T21:15:02.000630
ORD76056,CUST4983,2025-06-25T01:01:09,Delivered,Paid,2332.51,SAR,Lubricants,Medium,2025-10-12T05:03:45,"5168 Sarah Course
North Cherylside, MT 37423",Jubail,No special requirements,COD,0.14,109.16,112.76,Jesse Delacruz,Dana Wagner,2025-10-04T21:15:02.001346,2025-10-04T21:15:02.001346
ORD58426,CUST4145,2025-05-22T18:18:40,Delivered,Paid,59243.22,SAR,Bulk Fuel,High,2025-10-23T02:50:45,"928 Hector Row
Johnberg, FM 07927",Riyadh,No special requirements,Net 15,0.23,426.12,141.56,Martin Clark,Janet Sullivan,2025-10-04T21:15:02.002036,2025-10-04T21:15:02.002037
ORD79194,CUST3826,2025-02-21T07:40:29,Delivered,Paid,9026.1,SAR,Lubricants,Medium,2025-10-27T10:26:28,"385 Ellis Roads
Natashatown, KY 91288",Jazan,Hazardous materials,Net 15,9.91,50.59,273.98,April Jackson,Kevin Romero,2025-10-04T21:15:02.002767,2025-10-04T21:15:02.002768
ORD37812,CUST6781,2025-06-09T00:02:56,Shipped,Paid,17496.39,SAR,Equipment,Medium,2025-10-10T03:46:50,"223 Sarah Via
West Robert, AK 83378",Abha,Handle with care,Net 15,14.16,283.59,612.81,Jesse Rose,Philip Fletcher,2025-10-04T21:15:02.003450,2025-10-04T21:15:02.003451
ORD44541,CUST7456,2025-03-09T13:13:54,Processing,Paid,8651.93,SAR,Lubricants,Medium,2025-10-27T09:03:05,"06860 Marcia Wells
West Jessicatown, VT 78847",Abha,Express delivery,COD,8.01,105.98,794.81,Samuel Bowman,Melissa Hughes,2025-10-04T21:15:02.004147,2025-10-04T21:15:02.004148
ORD27680,CUST4363,2025-03-28T18:59:26,Delivered,Paid,3037.42,SAR,Services,Low,2025-10-17T12:44:50,"2094 Smith Island
Waltersshire, ID 48978",Abha,No special requirements,Prepaid,0.99,195.3,647.68,Tyler Parker,Andrew Reed,2025-10-04T21:15:02.005079,2025-10-04T21:15:02.005080
ORD57758,CUST3017,2025-03-12T21:11:21,Delivered,Pending,2872.99,SAR,Fuel Delivery,High,2025-10-07T19:46:08,"90845 Christopher Parkways
Brittanymouth, CA 39550",Hofuf,Hazardous materials,Prepaid,11.23,486.68,688.13,Sarah Bryant,Kaitlin Mcdowell,2025-10-04T21:15:02.005820,2025-10-04T21:15:02.005821
ORD66865,CUST1082,2025-03-31T12:54:37,Delivered,Paid,1604.8,SAR,Services,High,2025-11-01T13:11:57,"USNS Mckinney
FPO AA 09916",Taif,Hazardous materials,Net 15,14.53,299.67,575.95,Adam Hill,Anthony Mueller,2025-10-04T21:15:02.006418,2025-10-04T21:15:02.006419
ORD58544,CUST1136,2025-02-06T17:28:09,Delivered,Paid,14252.43,SAR,Petrochemicals,Medium,2025-10-11T01:51:31,"6176 Phillips Walks
New Nicole, WA 30191",Dammam,Hazardous materials,COD,12.66,129.07,588.65,Christopher Crane,Daniel Reed,2025-10-04T21:15:02.007145,2025-10-04T21:15:02.007146
ORD80360,CUST7216,2025-03-26T01:43:46,In Transit,Paid,99454.26,SAR,Bulk Fuel,Medium,2025-10-28T14:30:22,"99645 Ashley Meadows Apt. 072
South Michellemouth, DC 21351",Riyadh,Handle with care,Net 30,2.52,437.03,424.46,Sarah Odonnell,Andrew Reyes,2025-10-04T21:15:02.007861,2025-10-04T21:15:02.007862
ORD45706,CUST2191,2025-05-04T15:02:37,Delivered,Pending,10866.44,SAR,Petrochemicals,Low,2025-10-21T10:56:08,"014 Ryan Lakes
Lake John, GU 81972",Najran,Express delivery,Prepaid,11.01,352.36,150.65,Stephanie Robertson,James Hicks,2025-10-04T21:15:02.008560,2025-10-04T21:15:02.008561
ORD68721,CUST6261,2025-02-12T10:54:07,Delivered,Pending,2777.58,SAR,Lubricants,Medium,2025-10-18T05:22:37,"2648 Howard Ports Apt. 532
New Paula, TN 25955",Yanbu,No special requirements,COD,8.51,323.14,465.5,Shari Mercado,Ashley Pacheco,2025-10-04T21:15:02.009272,2025-10-04T21:15:02.009273
ORD93034,CUST6187,2025-02-22T07:46:14,Processing,Partial,1959.46,SAR,Fuel Delivery,Medium,2025-10-25T05:37:27,"444 Townsend Avenue
Rachelville, FM 69197",Jeddah,Express delivery,Prepaid,3.25,481.6,861.54,Frances West,Jesse Rogers,2025-10-04T21:15:02.009989,2025-10-04T21:15:02.009990
ORD84101,CUST1691,2025-03-02T14:50:16,Delivered,Pending,4973.75,SAR,Services,High,2025-10-22T03:01:39,"22202 Moss Views Apt. 355
South Courtneyville, PR 96842",Jubail,Hazardous materials,Net 30,11.43,209.99,747.01,Michael Johnson,Shawn Hunt,2025-10-04T21:15:02.010743,2025-10-04T21:15:02.010744
ORD46591,CUST6373,2025-03-07T04:21:20,Delivered,Paid,21078.1,SAR,Equipment,Medium,2025-11-01T01:55:10,"USNS Harding
FPO AA 56844",Jazan,Handle with care,Prepaid,11.39,202.95,512.49,Teresa Gonzalez,Jennifer Roberts,2025-10-04T21:15:02.011395,2025-10-04T21:15:02.011396
ORD67336,CUST7049,2025-02-20T06:54:56,Delivered,Paid,1413.13,SAR,Fuel Delivery,High,2025-10-15T19:30:12,"PSC 0483, Box 7278
APO AE 93988",Jubail,Handle with care,Prepaid,8.48,315.6,820.07,Shelia Tran,Terry Waters,2025-10-04T21:15:02.011939,2025-10-04T21:15:02.011940
ORD72747,CUST8946,2025-06-20T07:21:47,Delivered,Paid,18027.37,SAR,Equipment,Medium,2025-11-01T11:01:20,"PSC 0440, Box 7377
APO AA 26241",Jazan,Express delivery,Net 30,2.41,446.56,966.69,Mrs. Amy Harper,James Johnson,2025-10-04T21:15:02.012461,2025-10-04T21:15:02.012462
ORD69505,CUST9998,2025-03-07T20:15:58,Delivered,Paid,4910.55,SAR,Lubricants,High,2025-10-20T10:07:43,"89033 Michele Fort
Lake Thomas, SC 00844",Yanbu,Express delivery,COD,1.99,287.69,492.83,Calvin Mays,Patricia Alexander,2025-10-04T21:15:02.013161,2025-10-04T21:15:02.013162
ORD31808,CUST1209,2025-06-27T07:33:39,Delivered,Paid,2494.9,SAR,Fuel Delivery,Low,2025-10-08T01:34:39,"67309 Miles Orchard Suite 729
North Carlaberg, VA 84944",Riyadh,Express delivery,Prepaid,0.71,226.56,538.15,Sarah Brown,William Melton,2025-10-04T21:15:02.015675,2025-10-04T21:15:02.015679
ORD10357,CUST7778,2025-04-10T04:41:45,Delivered,Pending,2400.82,SAR,Lubricants,High,2025-10-20T23:09:32,"96177 Mason Springs
Christiemouth, LA 82892",Jubail,Temperature controlled,Net 30,12.79,134.68,184.86,Danielle Harris,Joel Morton,2025-10-04T21:15:02.016592,2025-10-04T21:15:02.016594
ORD48197,CUST6362,2025-02-17T20:58:21,Delivered,Partial,19377.97,SAR,Bulk Fuel,Low,2025-10-25T15:12:06,"5434 Lewis Track Suite 844
Derekhaven, LA 61908",Riyadh,Express delivery,Prepaid,8.73,312.29,457.44,Jonathan Stout,Wesley Holt,2025-10-04T21:15:02.017442,2025-10-04T21:15:02.017444
ORD46017,CUST7742,2025-05-09T22:14:56,Delivered,Overdue,882.72,SAR,Fuel Delivery,Medium,2025-10-14T15:09:37,"8631 Morris Roads
North Laurie, TX 79179",Hofuf,No special requirements,Net 15,13.96,461.19,213.27,Kim Cobb MD,Duane Carter,2025-10-04T21:15:02.018354,2025-10-04T21:15:02.018355
ORD34432,CUST7539,2025-03-26T22:39:48,Confirmed,Paid,2380.81,SAR,Services,High,2025-10-19T22:20:17,"202 Norris Lakes
Charlesland, MI 83471",Najran,No special requirements,Net 30,7.2,412.59,831.09,Nicholas Scott,Joy Walker,2025-10-04T21:15:02.019511,2025-10-04T21:15:02.019515
ORD63467,CUST1890,2025-04-12T04:06:20,Delivered,Pending,89324.66,SAR,Bulk Fuel,Medium,2025-10-25T13:01:10,"10686 Travis Rapid Apt. 210
Rodriguezbury, ID 08630",Jeddah,Handle with care,Net 30,6.94,399.91,271.8,Charles Johnson,Julie Woodard,2025-10-04T21:15:02.020613,2025-10-04T21:15:02.020616
ORD73545,CUST3789,2025-03-14T05:37:49,Delivered,Paid,17238.61,SAR,Bulk Fuel,Medium,2025-10-07T20:47:26,"899 Andrew Key Suite 164
Courtneybury, SC 01115",Taif,No special requirements,Prepaid,0.3,94.33,897.67,Jacob Hodges,Edward Johnson,2025-10-04T21:15:02.021572,2025-10-04T21:15:02.021576
ORD54639,CUST6956,2025-05-23T01:54:18,Delivered,Overdue,13918.65,SAR,Petrochemicals,High,2025-11-02T20:44:07,"PSC 2394, Box 8208
APO AA 80457",Abha,Express delivery,Prepaid,1.85,215.55,410.56,Francisco Fitzgerald,Rebecca Mcintyre,2025-10-04T21:15:02.022260,2025-10-04T21:15:02.022263
ORD81567,CUST7631,2025-05-14T18:04:10,Shipped,Paid,5671.89,SAR,Lubricants,High,2025-10-31T00:09:05,"171 Katelyn Common Suite 391
East Nicoleville, OR 26662",Najran,Hazardous materials,Net 15,12.26,176.32,968.37,Jeffrey Silva,Michael Nelson,2025-10-04T21:15:02.023111,2025-10-04T21:15:02.023113
ORD82036,CUST1583,2025-02-17T03:10:26,Confirmed,Paid,3596.74,SAR,Fuel Delivery,Low,2025-10-15T01:28:28,"3624 Davis Forge Apt. 375
West Kelly, PR 10590",Taif,Handle with care,COD,12.93,164.7,546.59,Joyce Meyer,Kevin Juarez,2025-10-04T21:15:02.024116,2025-10-04T21:15:02.024119
ORD43905,CUST6314,2025-03-01T13:16:02,Delivered,Paid,3336.95,SAR,Fuel Delivery,Low,2025-11-03T16:29:05,"39747 Alicia Wall Apt. 203
Stoneville, IA 66015",Taif,Handle with care,Prepaid,5.72,67.02,845.45,Jennifer Jones,Alexandra Walker,2025-10-04T21:15:02.025272,2025-10-04T21:15:02.025274
ORD57605,CUST9639,2025-04-18T13:49:53,Delivered,Paid,4626.43,SAR,Services,High,2025-10-29T20:35:13,"94207 Monica Streets
East Bradley, AR 40407",Jubail,Express delivery,Prepaid,8.25,316.37,962.7,Jose Hill,William Randolph,2025-10-04T21:15:02.026027,2025-10-04T21:15:02.026028
ORD51414,CUST5948,2025-06-13T13:04:30,Delivered,Paid,3185.19,SAR,Services,High,2025-10-17T18:30:01,"Unit 3128 Box 7818
DPO AP 99783",Yanbu,No special requirements,Net 30,4.82,136.84,853.36,Amber Bennett,John Casey,2025-10-04T21:15:02.026556,2025-10-04T21:15:02.026557
ORD29787,CUST5790,2025-06-01T11:00:37,Delivered,Pending,9613.25,SAR,Petrochemicals,Medium,2025-10-24T13:29:53,"768 Stephens Orchard Apt. 232
East Diana, VT 60407",Najran,Express delivery,COD,12.67,203.86,569.02,Sabrina Ferguson,Jacob Howard,2025-10-04T21:15:02.027295,2025-10-04T21:15:02.027296
ORD44734,CUST4624,2025-04-23T05:08:06,Processing,Paid,16654.96,SAR,Bulk Fuel,Low,2025-10-22T23:13:39,"8538 Carroll Terrace Suite 815
Chanchester, TN 97002",Jubail,Express delivery,Prepaid,4.77,407.96,640.43,Alicia Gonzales,Paige Murphy,2025-10-04T21:15:02.028072,2025-10-04T21:15:02.028073
ORD27403,CUST6814,2025-02-09T00:47:41,Delivered,Paid,4388.44,SAR,Services,High,2025-10-23T22:52:36,"28624 Sarah Circles
West Isaiah, NE 40757",Najran,Temperature controlled,Prepaid,0.95,271.54,660.16,Selena Hudson,Laura Mercado,2025-10-04T21:15:02.028767,2025-10-04T21:15:02.028768
