supplier_id,supplier_name,contact_person,phone,email,address,city,country,supplier_type,credit_rating,payment_terms,lead_time_days,quality_rating,on_time_delivery_rate,total_orders,total_value_sar,certifications,created_at
SUP4775,Technology Equipment,Dawn Jackson,6086772443,colejoel@example.org,"929 Bailey Estates
Port Julia, ID 43810",Dammam,Kuwait,Equipment Supplier,A,Prepaid,7,4.2,0.964,760,3536187.14,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.818264
SUP6873,Maintenance Services,John Davis,+1-554-822-6753x0827,patrickcobb@example.com,"77402 Love Canyon Apt. 946
North Samantha, KY 32861",Dubai,Qatar,Service Provider,A,COD,28,4.9,0.877,582,9721581.26,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.818974
SUP3248,Safety Equipment,Kyle Scott,507.318.1558x0187,andersonalejandro@example.net,"1454 Jennifer Summit Apt. 160
Triciachester, FL 73893",Dammam,UAE,Equipment Supplier,A,Prepaid,28,4.4,0.954,628,4149389.65,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.819650
SUP9588,MAN Parts,Cynthia Andrews,7823116799,usmith@example.net,"PSC 6753, Box 5817
APO AP 80959",Dammam,Kuwait,Parts Supplier,C,Net 30,18,3.6,0.976,725,1095844.24,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.820206
SUP9966,Safety Equipment,Christopher Smith,7474178421,mmunoz@example.com,"83705 Vincent Walk
South Adamview, IN 53607",Dammam,Kuwait,Equipment Supplier,C,Net 15,18,4.9,0.863,174,6574477.18,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.821045
SUP8162,Consulting Services,Douglas Johnson,001-979-766-5617x31022,suarezsean@example.org,"037 Davies Tunnel Suite 477
South Vanessamouth, WA 49932",Riyadh,Bahrain,Service Provider,A+,COD,24,3.6,0.866,111,714417.76,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.822502
SUP1011,Chevron,Charles Newman,+1-737-710-6579x9978,pollardlaurie@example.net,"3788 Blair Course Suite 439
West Rodneychester, AL 14142",Dubai,Qatar,Fuel Supplier,A+,Prepaid,12,4.4,0.856,376,9762129.66,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.824533
SUP9458,Distribution,Kenneth Smith,(246)749-4408x4845,angelpark@example.net,"267 Garcia Prairie
Aprilport, HI 86653",Dubai,Qatar,Logistics Partner,B+,COD,8,4.3,0.914,136,3744930.73,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.825821
SUP1261,MAN Parts,Daniel Kim,2798442832,caitlinramirez@example.com,"07202 Jackson Ways
Port Seth, WI 72107",Dubai,Qatar,Parts Supplier,C,Net 30,30,3.9,0.928,313,3582489.97,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.826578
SUP5019,Distribution,Charles Rush,4042644543,brendalove@example.net,"184 Becky Pine Suite 638
Donaldfort, NJ 05064",Dubai,Kuwait,Logistics Partner,B,Prepaid,15,4.1,0.853,349,7605864.24,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.827249
SUP6828,Total,Brittany Harris,001-473-614-2140x592,amandachambers@example.org,"1811 Theresa Drives Apt. 945
South Jacquelineburgh, FM 87293",Doha,Bahrain,Fuel Supplier,A+,Net 15,29,4.1,0.86,146,484009.77,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.827940
SUP2953,Safety Equipment,Bruce Blankenship,575.577.2936,michellebowen@example.com,"77940 Sharon Harbor Suite 512
Port Garyland, AK 39217",Dubai,Qatar,Equipment Supplier,B+,Prepaid,24,5.0,0.907,896,3769859.19,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.828612
SUP6901,Maintenance Services,Courtney Christensen,(857)716-7519x3689,danielwilson@example.net,"983 Rebecca Rest Apt. 425
Port Ryanland, OK 06143",Doha,Qatar,Service Provider,A+,Net 15,28,3.8,0.972,145,5391022.74,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.829282
SUP1621,Safety Equipment,Carol Cobb,+1-510-281-0860x14824,molly59@example.com,"0656 Perez Creek
Boyletown, PW 54264",Jeddah,Bahrain,Equipment Supplier,B,Net 30,9,4.3,0.91,569,1634223.55,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.829904
SUP9003,Technology Equipment,Jonathan Petty,(890)591-4690x3448,michaelsmith@example.net,"5817 Marshall Dale
Andrewmouth, PR 67798",Kuwait,Saudi Arabia,Equipment Supplier,B,Net 30,25,5.0,0.894,451,1486243.34,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.832733
SUP1044,Logistics Services,Andrew Mullins,238.507.6704,summerstracey@example.net,"7591 Krystal Ranch
Jenniferbury, VT 91253",Jeddah,UAE,Service Provider,A+,Net 30,8,4.5,0.902,983,9205840.08,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.833491
SUP6929,Consulting Services,Sara Haney MD,665-324-4691x125,amyrichardson@example.com,"033 Allen Fields
North Christopher, WI 30052",Kuwait,Bahrain,Service Provider,A,Prepaid,15,4.4,0.877,958,4632320.56,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.834227
SUP6565,Logistics Services,Taylor Ingram,776.832.2881,john05@example.org,"676 Mark Groves
Port Steven, VI 74512",Jeddah,UAE,Service Provider,B,Prepaid,2,3.7,0.957,160,1311347.78,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.834778
SUP8300,Transportation,Paul Rogers,292-454-8213x02996,hernandezthomas@example.net,"8881 Jason Forge
Marshallton, KS 68257",Doha,Kuwait,Logistics Partner,B,COD,10,4.4,0.972,491,8776348.18,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.835467
SUP7256,Shell,Yvonne Hughes,001-488-731-5553x2523,robertsilva@example.com,"42843 Chambers Causeway Apt. 970
West Kimberly, SC 83280",Doha,UAE,Fuel Supplier,A+,Net 30,4,4.6,0.905,84,2243183.98,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.836189
