vehicle_id,license_plate,vehicle_type,make,model,year,capacity_liters,fuel_type,driver_id,driver_name,driver_nationality,driver_phone,driver_email,driver_license,status,depot_assigned,gps_enabled,insurance_expiry,last_maintenance,mileage,fuel_efficiency,max_speed,weight_capacity,dimensions,safety_features,created_at,updated_at
ALD1731,E3098,Grains Dumper,Volvo,Option,2024,41640.34218050611,Gasoline,DRV2754,Waqar Malik,Pakistani,+966539401454,drv2754@aldrees.com,bhDI-419874,Maintenance,Riyadh Depot,False,2025-02-25,2025-10-03,83755,14.067330346136377,85,42234.5950954078,"{'length': 10.776666477085211, 'width': 3.3952227226541605, 'height': 3.952016625590254}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.680148,2025-10-04T21:14:32.680148
ALD9094,E6206,2-Axle DOP Tanker,MAN,Far,2019,32810.72448169707,Diesel,DRV4973,Vikram Jain,Nepali,+966527946467,drv4973@aldrees.com,kxFd-421609,Inactive,Haditha Depot,True,2025-05-02,2025-10-03,303813,12.667255364632307,103,48793.58675897018,"{'length': 14.715352608707658, 'width': 2.679482178256452, 'height': 3.7246433348722823}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.681448,2025-10-04T21:14:32.681502
ALD6149,A5816,3-Axle Base Oil Tanker,Scania,Black,2019,25476.697049875234,CNG,DRV6804,Arif Nawaz,Pakistani,+966561712791,drv6804@aldrees.com,pjDM-840002,Active,Jeddah Depot,False,2024-12-27,2025-10-03,297783,14.741980167885462,90,26329.10277219531,"{'length': 15.427706246037653, 'width': 2.68521357989449, 'height': 3.7611432348570455}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.682139,2025-10-04T21:14:32.682141
ALD1685,B1931,Curtain-Sided Trailer,Scania,Writer,2021,44013.13970446449,LPG,DRV9592,Bilal Iqbal,Indian,+966562751402,drv9592@aldrees.com,RXnG-893914,Retired,Yanbu Depot,True,2024-11-13,2025-10-03,292734,9.623405727022678,81,47605.81792839742,"{'length': 16.58004195560035, 'width': 2.865849128768008, 'height': 3.5818451893297}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.682524,2025-10-04T21:14:32.682524
ALD4327,C5657,2-Axle DOP Tanker,Volvo,All,2016,43761.092930479244,Diesel,DRV1254,Yasir Hussaini,Pakistani,+966587208773,drv1254@aldrees.com,EwxS-088176,Active,Riyadh Depot,True,2025-02-21,2025-10-03,161095,11.68413583326133,84,23250.02536393835,"{'length': 10.031852050139289, 'width': 2.5209655467472913, 'height': 4.015714347646705}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.682780,2025-10-04T21:14:32.682781
ALD7862,A6911,Heavy Material Dumper,Iveco,Campaign,2015,41347.24950926355,Electric,DRV3124,Rafiq Hussaini,Pakistani,+966500847979,drv3124@aldrees.com,Wgsj-382543,Retired,Jeddah Depot,False,2024-10-31,2025-10-03,447651,13.925897083158223,83,25192.814489336048,"{'length': 11.300334812373848, 'width': 2.7189314283434283, 'height': 3.484999634749275}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.683030,2025-10-04T21:14:32.683031
ALD6898,A4318,Petrochemical Tanker,MAN,Ok,2019,47048.27544776024,LPG,DRV7500,Hamid Butt,Pakistani,+966559590088,drv7500@aldrees.com,iPQC-972637,Repair,Jazan Depot,True,2025-04-10,2025-10-03,347266,9.317776531870523,94,35771.45620919173,"{'length': 14.097731659042006, 'width': 2.9024760089011687, 'height': 3.058620800691612}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.683288,2025-10-04T21:14:32.683289
ALD3255,A9452,3-Axle Fuel Tanker,MAN,Eat,2019,30314.8884337953,Electric,DRV6401,Vikram Agarwal,Indian,+966507600333,drv6401@aldrees.com,uUoG-431809,Active,Yanbu Depot,True,2026-07-14,2025-10-03,332898,14.679956831558027,109,49354.26485594471,"{'length': 12.252567172053237, 'width': 3.364851008622314, 'height': 3.881493669834182}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.683521,2025-10-04T21:14:32.683522
ALD7463,A3249,3-Axle Base Oil Tanker,Mercedes,Research,2021,20311.36079565853,LPG,DRV2161,Harish Agarwal,Pakistani,+966589333740,drv2161@aldrees.com,jJyd-915699,Inactive,Haditha Depot,True,2026-06-20,2025-10-03,105771,8.900291830358379,91,48205.532500643734,"{'length': 11.2311414033927, 'width': 3.2486895962407956, 'height': 3.9167767866276044}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.683744,2025-10-04T21:14:32.683745
ALD1364,A9412,Flat Bed,Mercedes,Cause,2019,32783.67738763157,Diesel,DRV6290,Asif Qadri,Indian,+966522397036,drv6290@aldrees.com,SLYY-062852,Maintenance,Haditha Depot,False,2024-12-23,2025-10-03,328331,8.13667045090608,111,39388.783214493014,"{'length': 15.106989331422684, 'width': 2.5235583626400597, 'height': 3.8195689604131253}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.683965,2025-10-04T21:14:32.683966
ALD5224,D2284,Curtain-Sided Trailer,Mercedes,Speech,2016,27612.239909661595,CNG,DRV6801,Suresh Kumar,Pakistani,+966586774376,drv6801@aldrees.com,JPUj-599778,Repair,Jeddah Depot,True,2024-11-19,2025-10-03,250075,10.958218624883486,98,24605.623333207957,"{'length': 13.872164861409054, 'width': 3.3263744897135323, 'height': 3.6503943031248687}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.684186,2025-10-04T21:14:32.684186
ALD2292,E5577,Curtain-Sided Trailer,Volvo,Organization,2024,47579.51046601859,LPG,DRV9640,Saad Durrani,Pakistani,+966574243507,drv9640@aldrees.com,FXbc-397150,Repair,Jazan Depot,True,2024-11-05,2025-10-03,310323,11.833479961191806,120,42152.63937935082,"{'length': 10.1685641359548, 'width': 3.1897073650591032, 'height': 3.6760530465529033}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.684405,2025-10-04T21:14:32.684405
ALD6529,A2129,Cement Bulker,Iveco,Light,2018,31422.77995947445,CNG,DRV7090,Vinod Yadav,Egyptian,+966566133449,drv7090@aldrees.com,aFjF-495987,Repair,Riyadh Depot,True,2026-08-03,2025-10-03,293830,12.639064133473408,89,24566.049712294564,"{'length': 14.071010300869169, 'width': 2.9871019354822232, 'height': 3.661031037600503}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.684624,2025-10-04T21:14:32.684624
ALD9361,D2121,3-Axle Base Oil Tanker,Iveco,Difficult,2023,49369.228909050384,Electric,DRV1812,Babar Chishti,Pakistani,+966513286546,drv1812@aldrees.com,Nzdn-376909,Active,Riyadh Depot,True,2025-04-26,2025-10-03,258960,10.369538636629073,119,29370.934725347688,"{'length': 10.29774137434473, 'width': 3.4276747781136727, 'height': 4.194611617981717}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.684843,2025-10-04T21:14:32.684844
ALD1999,D2254,Heavy Material Dumper,Iveco,Threat,2022,44837.79085685767,Diesel,DRV8904,Waseem Punjabi,Indian,+966552115752,drv8904@aldrees.com,bCMB-910197,Active,Haditha Depot,True,2026-07-17,2025-10-03,60815,8.442193447591482,104,36233.40388933791,"{'length': 16.29936377718377, 'width': 3.2938100728892756, 'height': 3.0222579371886344}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.685068,2025-10-04T21:14:32.685069
ALD6799,E5329,2-Axle DOP Tanker,MAN,First,2021,29898.65336459103,CNG,DRV5177,Ajay Saxena,Indian,+966534853531,drv5177@aldrees.com,jBFr-720879,Repair,Riyadh Depot,True,2025-06-18,2025-10-03,284397,13.8213402099709,115,23997.732291379256,"{'length': 17.285639211935543, 'width': 3.0754453772877492, 'height': 3.528074972833691}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.685291,2025-10-04T21:14:32.685292
ALD6790,D5946,2-Axle Base Oil Carrier,Iveco,Big,2017,36110.84214690674,Diesel,DRV8718,Rohit Yadav,Pakistani,+966533308708,drv8718@aldrees.com,zEew-779420,Inactive,Yanbu Depot,True,2025-08-29,2025-10-03,424292,14.639482338989673,98,41762.83521365413,"{'length': 17.419417112952495, 'width': 2.930386895522238, 'height': 3.7092699261893984}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.685512,2025-10-04T21:14:32.685512
ALD1265,D7581,2-Axle Base Oil Carrier,Mercedes,Drop,2022,42555.97931240132,Diesel,DRV4524,Ajay Saxena,Bangladeshi,+966509875236,drv4524@aldrees.com,qYKy-381650,Maintenance,Haditha Depot,False,2025-10-14,2025-10-03,324110,13.642110630832873,113,25342.857013068213,"{'length': 14.350464604085909, 'width': 2.5650471813952227, 'height': 3.992835449285201}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.685729,2025-10-04T21:14:32.685730
ALD7863,D8504,2-Axle Base Oil Carrier,MAN,Loss,2017,41544.09804318716,Electric,DRV9891,Jagdish Khadka,Pakistani,+966549757934,drv9891@aldrees.com,cFig-645054,Retired,Jazan Depot,False,2026-02-22,2025-10-03,194133,10.531142555587882,102,34977.148836722794,"{'length': 15.13671498893496, 'width': 2.5428045404171398, 'height': 3.8126031033919734}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.685947,2025-10-04T21:14:32.685948
ALD8877,D4133,Petrochemical Tanker,Volvo,They,2015,40746.19298755619,Gasoline,DRV8321,Ajay Pandey,Pakistani,+966576998206,drv8321@aldrees.com,sxzN-119699,Retired,Yanbu Depot,True,2024-10-07,2025-10-03,54316,9.418894198967095,86,21968.401963933447,"{'length': 17.784354930214345, 'width': 3.171740958224868, 'height': 4.190346975343533}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.686167,2025-10-04T21:14:32.686168
ALD6461,E9891,Petrochemical Tanker,Iveco,Economic,2017,40727.70946395403,Gasoline,DRV7415,Danish Awan,Indian,+966587788800,drv7415@aldrees.com,CeCM-381143,Retired,Dammam Depot,False,2025-04-23,2025-10-03,250064,14.301914665717263,116,43132.2823633364,"{'length': 10.89002972474007, 'width': 2.604241752104285, 'height': 3.522200961961789}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.686385,2025-10-04T21:14:32.686386
ALD3151,E5999,2-Axle Base Oil Carrier,Iveco,Take,2022,40510.960106444385,Electric,DRV5795,Hamid Mahmood,Indian,+966540313111,drv5795@aldrees.com,WPBW-835608,Maintenance,Yanbu Depot,False,2025-09-11,2025-10-03,102242,9.8618633948893,116,37693.92809827083,"{'length': 14.690228832843033, 'width': 2.5347528216740907, 'height': 3.739100761919797}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.686609,2025-10-04T21:14:32.686609
ALD4141,E7642,3-Axle Base Oil Tanker,Mercedes,Win,2021,29134.72833176223,LPG,DRV2002,Arun Khanna,Pakistani,+966540187310,drv2002@aldrees.com,QNIs-763623,Active,Riyadh Depot,True,2025-08-09,2025-10-03,423180,8.008995870910994,81,31334.640522617763,"{'length': 11.32392111541406, 'width': 3.09001079077625, 'height': 3.3935433196752025}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.686827,2025-10-04T21:14:32.686827
ALD9507,B2248,3-Axle Fuel Tanker,Scania,Industry,2023,43863.628699685425,Diesel,DRV2228,Majid Farooqi,Indian,+966558380784,drv2228@aldrees.com,sKZc-893729,Repair,Dammam Depot,True,2024-12-15,2025-10-03,271024,12.643494676977635,80,22871.27823151565,"{'length': 16.65822783978571, 'width': 2.9334280408249396, 'height': 3.392021802633904}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.687049,2025-10-04T21:14:32.687050
ALD2812,A9279,2-Axle Fuel Tanker,Volvo,Series,2015,32340.832968505987,Electric,DRV4251,Omar Chishti,Pakistani,+966584352476,drv4251@aldrees.com,vrxR-202937,Repair,Jazan Depot,False,2025-07-05,2025-10-03,478590,10.127818879709787,100,32814.746190469625,"{'length': 16.53766723284925, 'width': 3.0389528962795653, 'height': 3.237935979705835}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.687270,2025-10-04T21:14:32.687270
ALD1544,D8726,Heavy Material Dumper,Iveco,Address,2024,40176.12956653562,Diesel,DRV8554,Tariq Afridi,Pakistani,+966580886147,drv8554@aldrees.com,kGyh-149872,Inactive,Jeddah Depot,True,2025-12-20,2025-10-03,254116,14.420104754989406,94,29525.64954206336,"{'length': 16.19684381085389, 'width': 3.2770234847810245, 'height': 3.3175949391953985}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.687486,2025-10-04T21:14:32.687487
ALD8482,A6705,3-Axle Fuel Tanker,MAN,Clear,2016,48063.640026388486,Gasoline,DRV5818,Abdullah Pasha,Pakistani,+966556933872,drv5818@aldrees.com,UfyU-813308,Retired,Jeddah Depot,False,2025-01-28,2025-10-03,475039,10.325377455365661,81,42727.096900576784,"{'length': 13.356501552863458, 'width': 3.03891668774249, 'height': 3.9217618043710045}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.687703,2025-10-04T21:14:32.687703
ALD5465,B6586,2-Axle Base Oil Carrier,Scania,Hospital,2024,38332.678514685176,Gasoline,DRV5086,Qasim Syed,Pakistani,+966599071252,drv5086@aldrees.com,uMpN-680084,Retired,Jazan Depot,True,2026-05-11,2025-10-03,353960,8.506505183762272,80,32489.081861562096,"{'length': 15.621383439416897, 'width': 2.936696698490458, 'height': 3.6833184885292134}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.687918,2025-10-04T21:14:32.687919
ALD9629,B8892,Curtain-Sided Trailer,Mercedes,Tree,2022,35752.95443557158,CNG,DRV1023,Muhammad Awan,Nepali,+966596625716,drv1023@aldrees.com,cnWf-349308,Inactive,Jeddah Depot,False,2026-07-15,2025-10-03,468035,13.259710152823413,82,33750.10388888624,"{'length': 12.106542038891966, 'width': 2.643824023135222, 'height': 3.776598123062793}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.688141,2025-10-04T21:14:32.688142
ALD6721,E8256,Grains Dumper,Volvo,Hear,2020,42882.67904870075,CNG,DRV6479,Narendra Mishra,Pakistani,+966503389368,drv6479@aldrees.com,wJjv-656193,Repair,Jazan Depot,False,2024-10-16,2025-10-03,401104,12.778008839774824,108,32001.56931693889,"{'length': 10.214782579070636, 'width': 2.7715772092947297, 'height': 3.5602570307269445}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.688359,2025-10-04T21:14:32.688359
ALD5587,A6681,Flat Bed,Mercedes,Physical,2021,30543.14439587245,Diesel,DRV2298,Kumar Lama,Indian,+966588912919,drv2298@aldrees.com,eYLS-874374,Active,Yanbu Depot,True,2026-01-09,2025-10-03,348831,9.509455906813516,117,21798.86345924602,"{'length': 13.607023738693393, 'width': 3.0757784054759916, 'height': 3.5192318758622356}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.688576,2025-10-04T21:14:32.688577
ALD7531,C4621,2-Axle DOP Tanker,Scania,Which,2020,37290.67406161807,CNG,DRV3835,Krishna Kumar,Pakistani,+966561945104,drv3835@aldrees.com,HRqC-606270,Maintenance,Jeddah Depot,True,2026-07-26,2025-10-03,397140,10.302949302054587,83,27158.59599066153,"{'length': 13.062775440372414, 'width': 2.5918279045791404, 'height': 3.2738734059259356}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.688793,2025-10-04T21:14:32.688794
ALD8826,D5985,Cement Bulker,Iveco,Whose,2022,41095.41764947507,Diesel,DRV6658,Liaqat Pasha,Indian,+966568501074,drv6658@aldrees.com,GLiI-809486,Inactive,Dammam Depot,True,2026-05-24,2025-10-03,218077,11.876377830386547,119,39577.591810978585,"{'length': 12.817237833626987, 'width': 2.794014306468075, 'height': 3.431808430448395}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.689011,2025-10-04T21:14:32.689012
ALD7060,E3073,Grains Dumper,MAN,Hear,2016,35445.5343788881,CNG,DRV8331,Ghulam Tariq,Pakistani,+966579309913,drv8331@aldrees.com,xDvd-297414,Maintenance,Jeddah Depot,True,2025-03-27,2025-10-03,357623,13.065600612175578,84,49259.14239591208,"{'length': 16.311900609021986, 'width': 2.9882598522540396, 'height': 3.041879139659377}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.689233,2025-10-04T21:14:32.689234
ALD6644,E9671,2-Axle DOP Tanker,Scania,Into,2019,45138.24295535032,Diesel,DRV3826,Qasim Chishti,Pakistani,+966511245357,drv3826@aldrees.com,ngLq-873226,Retired,Jazan Depot,False,2026-04-06,2025-10-03,326600,8.974627908258228,80,45099.44188358244,"{'length': 11.965053386679404, 'width': 3.450749212962271, 'height': 4.175592050491856}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.689450,2025-10-04T21:14:32.689451
ALD8980,A3766,2-Axle DOP Tanker,Mercedes,Tax,2021,29721.511561886633,Diesel,DRV6443,Imran Javed,Pakistani,+966543331962,drv6443@aldrees.com,IeeW-094154,Active,Dammam Depot,True,2025-10-18,2025-10-03,277167,12.008236421362838,87,25649.485355406367,"{'length': 13.498879392570881, 'width': 3.482483698561102, 'height': 4.32391185621862}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.689674,2025-10-04T21:14:32.689675
ALD7086,B8574,Heavy Material Dumper,Scania,Civil,2022,32442.490547073834,Diesel,DRV5876,Waleed Nasser,Pakistani,+966579037633,drv5876@aldrees.com,wfPm-640016,Active,Yanbu Depot,True,2026-02-25,2025-10-03,68396,14.212090976090938,92,37613.00643579723,"{'length': 12.45862043222011, 'width': 2.61017978625576, 'height': 3.1172360416732046}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.689893,2025-10-04T21:14:32.689893
ALD2022,D2076,Cement Bulker,MAN,Sort,2023,44005.01030770673,CNG,DRV1565,Kumar Poudel,Pakistani,+966563914322,drv1565@aldrees.com,heUn-527902,Inactive,Jeddah Depot,False,2025-05-15,2025-10-03,456618,13.443242739938,104,29915.36946899035,"{'length': 13.848709531407074, 'width': 2.6619648986454756, 'height': 3.9843887062985797}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.690110,2025-10-04T21:14:32.690111
ALD5686,A5293,Heavy Fuel Oil / Bitumen Tanker,Iveco,Then,2019,41657.21218418432,CNG,DRV5156,Narendra Gupta,Nepali,+966596216243,drv5156@aldrees.com,Fcfr-790882,Repair,Yanbu Depot,True,2026-06-21,2025-10-03,258336,9.371042925970507,96,21545.161641221355,"{'length': 10.789250294025898, 'width': 3.0676888005748983, 'height': 3.5628395997190956}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.690327,2025-10-04T21:14:32.690327
ALD1714,E5606,2-Axle Fuel Tanker,Volvo,Similar,2023,32297.074003681402,Diesel,DRV4945,Fahad Mir,Pakistani,+966562572666,drv4945@aldrees.com,zngu-239328,Inactive,Dammam Depot,False,2024-12-13,2025-10-03,178935,9.526419412530018,91,20819.22582842309,"{'length': 12.8812778590354, 'width': 3.044946646790822, 'height': 3.7485010300469983}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.690603,2025-10-04T21:14:32.690604
ALD7514,B2977,Heavy Material Dumper,Mercedes,Occur,2024,34346.24236386687,CNG,DRV9951,Yasir Awan,Indian,+966574988855,drv9951@aldrees.com,ffqA-952718,Maintenance,Haditha Depot,True,2025-02-28,2025-10-03,86170,8.062509109040004,105,20059.67141528924,"{'length': 11.571552127458794, 'width': 3.3315853118023124, 'height': 3.061922798587502}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.690869,2025-10-04T21:14:32.690869
ALD8361,B5477,2-Axle Fuel Tanker,Volvo,Significant,2021,29486.78346902411,LPG,DRV4582,Waqar Hashmi,Indian,+966551304405,drv4582@aldrees.com,Mgqi-334180,Maintenance,Yanbu Depot,True,2025-08-17,2025-10-03,408335,10.69421904289321,119,26447.47179260946,"{'length': 11.706985395936158, 'width': 2.619514343611177, 'height': 4.4624144268772765}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.691095,2025-10-04T21:14:32.691095
ALD1375,D8996,Cement Bulker,Scania,Exactly,2015,29440.487220022213,Diesel,DRV8075,Ghalib Siddiqui,Indian,+966554920142,drv8075@aldrees.com,TbnU-682316,Inactive,Yanbu Depot,True,2025-03-04,2025-10-03,440221,11.424047197871703,81,26118.567919548972,"{'length': 10.861688613811332, 'width': 3.3200857986058736, 'height': 3.379468325266865}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.691328,2025-10-04T21:14:32.691328
ALD3008,B8017,Cement Bulker,Mercedes,Place,2015,24303.653424027536,Gasoline,DRV8038,Kashif Lodhi,Indian,+966575909070,drv8038@aldrees.com,owTf-924224,Retired,Riyadh Depot,True,2025-04-26,2025-10-03,155585,8.58938089945885,95,34830.53923870968,"{'length': 14.194893327684968, 'width': 3.420668534960308, 'height': 3.987889501849984}","['ABS', 'Airbags', 'GPS Tracking', 'Emergency Brake', 'Fire Suppression']",2025-10-04T21:14:32.691545,2025-10-04T21:14:32.691546
